Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	bucket	library
Reactome_2022	Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616	3/40	0.6073372725142601	0.9999960876339328	0	0	0.9670914437753816	0.4822604610565939	WRN;MRE11;TOPBP1	Tumour_only	Reactome_2022
Reactome_2022	Amino Acids Regulate mTORC1 R-HSA-9639288	4/55	0.6241003875188433	0.9999960876339328	0	0	0.935381800160116	0.4409801805326724	FLCN;RRAGB;FNIP1;LAMTOR3	Tumour_only	Reactome_2022
Reactome_2022	ECM Proteoglycans R-HSA-3000178	4/55	0.6241003875188433	0.9999960876339328	0	0	0.935381800160116	0.4409801805326724	TGFB2;DMTF1;TGFB3;ITGA2	Tumour_only	Reactome_2022
Reactome_2022	Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190	3/41	0.6242923307182245	0.9999960876339328	0	0	0.9415905372238887	0.4436177093104768	WRN;MRE11;TOPBP1	Tumour_only	Reactome_2022
Reactome_2022	Apoptosis Induced DNA Fragmentation R-HSA-140342	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	HMGB1	Tumour_only	Reactome_2022
Reactome_2022	Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	WEE1	Tumour_only	Reactome_2022
Reactome_2022	Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	GPC4	Tumour_only	Reactome_2022
Reactome_2022	Diseases Associated With Visual Transduction R-HSA-2474795	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	NAPEPLD	Tumour_only	Reactome_2022
Reactome_2022	Downregulation Of ERBB2:ERBB3 Signaling R-HSA-1358803	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	USP8	Tumour_only	Reactome_2022
Reactome_2022	Erythropoietin Activates RAS R-HSA-9027284	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	SOS1	Tumour_only	Reactome_2022
Reactome_2022	Purine Salvage R-HSA-74217	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	DCK	Tumour_only	Reactome_2022
Reactome_2022	Paracetamol ADME R-HSA-9753281	2/28	0.6488458247854318	0.9999960876339328	0	0	0.9174508339556884	0.3968526690793971	GGT7;GSTP1	Tumour_only	Reactome_2022
Reactome_2022	SHC1 Events In EGFR Signaling R-HSA-180336	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	SOS1	Tumour_only	Reactome_2022
Reactome_2022	Signal Regulatory Protein Family Interactions R-HSA-391160	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	PTK2	Tumour_only	Reactome_2022
Reactome_2022	Suppression Of Phagosomal Maturation R-HSA-9637687	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	RAB5A	Tumour_only	Reactome_2022
Reactome_2022	Synthesis Of PE R-HSA-1483213	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	ETNK1	Tumour_only	Reactome_2022
Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	YY1	Tumour_only	Reactome_2022
Reactome_2022	Transcriptional Regulation Of Testis Differentiation R-HSA-9690406	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	ZFPM2	Tumour_only	Reactome_2022
Reactome_2022	Alpha-Linolenic (Omega3) And Linoleic (Omega6) Acid Metabolism R-HSA-2046104	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	ABCD1	Tumour_only	Reactome_2022
Reactome_2022	p75NTR Recruits Signaling Complexes R-HSA-209543	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	PRKCI	Tumour_only	Reactome_2022
Reactome_2022	SHC1 Events In ERBB4 Signaling R-HSA-1250347	1/13	0.6489736222355404	0.9999960876339328	0	0	0.9940168175937903	0.4297762988768219	SOS1	Tumour_only	Reactome_2022
Reactome_2022	DAP12 Signaling R-HSA-2424491	2/28	0.6488458247854318	0.9999960876339328	0	0	0.9174508339556884	0.3968526690793971	PIK3CA;SOS1	Tumour_only	Reactome_2022
Reactome_2022	Signaling By SCF-KIT R-HSA-1433557	3/42	0.6407379963690918	0.9999960876339328	0	0	0.9173973694699084	0.4083653547985674	PIK3CA;STAT3;SOS1	Tumour_only	Reactome_2022
Reactome_2022	Signaling By FGFR2 In Disease R-HSA-5655253	3/42	0.6407379963690918	0.9999960876339328	0	0	0.9173973694699084	0.4083653547985674	PIK3CA;POLR2B;SOS1	Tumour_only	Reactome_2022
Reactome_2022	Dual Incision In GG-NER R-HSA-5696400	3/41	0.6242923307182245	0.9999960876339328	0	0	0.9415905372238887	0.4436177093104768	XPA;GTF2H1;ERCC5	Tumour_only	Reactome_2022
Reactome_2022	Negative Regulation Of MAPK Pathway R-HSA-5675221	3/41	0.6242923307182245	0.9999960876339328	0	0	0.9415905372238887	0.4436177093104768	PPP2CB;BRAF;DUSP6	Tumour_only	Reactome_2022
Reactome_2022	Non-integrin membrane-ECM Interactions R-HSA-3000171	3/41	0.6242923307182245	0.9999960876339328	0	0	0.9415905372238887	0.4436177093104768	ITGA2;NTN4;CASK	Tumour_only	Reactome_2022
Reactome_2022	Regulation Of Beta-Cell Development R-HSA-186712	3/41	0.6242923307182245	0.9999960876339328	0	0	0.9415905372238887	0.4436177093104768	PDHX;KAT2B;FOXO1	Tumour_only	Reactome_2022
Reactome_2022	Platelet Homeostasis R-HSA-418346	6/83	0.6281608976137487	0.9999960876339328	0	0	0.9291992887061024	0.4320395153386142	PPP2CB;TRPC6;PDE1A;ITPR1;GNB4;PDE5A	Tumour_only	Reactome_2022
Reactome_2022	ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	EXOSC8;DCP2	Tumour_only	Reactome_2022
Reactome_2022	Acyl Chain Remodelling Of PC R-HSA-1482788	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	PNPLA8;MBOAT2	Tumour_only	Reactome_2022
Reactome_2022	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	DLG1;LRRC7	Tumour_only	Reactome_2022
Reactome_2022	Effects Of PIP2 Hydrolysis R-HSA-114508	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	TRPC6;ITPR1	Tumour_only	Reactome_2022
Reactome_2022	Endogenous Sterols R-HSA-211976	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	NCOA1;NCOA2	Tumour_only	Reactome_2022
Reactome_2022	Insulin Processing R-HSA-264876	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	ERO1B;EXOC1	Tumour_only	Reactome_2022
Reactome_2022	Integrin Signaling R-HSA-354192	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	SOS1;PTK2	Tumour_only	Reactome_2022
Reactome_2022	Interleukin Receptor SHC Signaling R-HSA-912526	2/27	0.628915058261112	0.9999960876339328	0	0	0.954200647249191	0.4425192084934786	PIK3CA;SOS1	Tumour_only	Reactome_2022
