Symbol	logFC_tum	adj_tum	logFC_norm	adj_norm	dir_tum	dir_norm	sig_tum	sig_norm	delta_logFC
C12orf50	2.73845384615385	0.0007164775933889	1.83814926108374	5.18780935419058e-12	UP	UP	True	True	0.9003045850701099
C16orf46	1.33806153846154	0.0003745010554712	1.48661674876847	1.2353356020009598e-49	UP	UP	True	True	-0.14855521030693009
C17orf80	1.27490384615385	9.82739126690509e-05	1.44300541871921	9.861220275090461e-117	UP	UP	True	True	-0.16810157256536007
C18orf54	1.60457307692308	7.87468562605346e-05	3.29057783251232	3.7009796242100804e-180	UP	UP	True	True	-1.68600475558924
C1D	1.42363461538461	6.45380034399129e-05	1.01908522167488	1.6553110134368898e-82	UP	UP	True	True	0.40454939370973
C1GALT1C1	1.28965384615385	8.21247159984525e-05	2.80083399014778	1.04285720888437e-186	UP	UP	True	True	-1.51118014399393
C1R	1.45437307692308	0.0008198190896097	2.47974433497537	1.91364603158331e-79	UP	UP	True	True	-1.0253712580522898
C1RL	1.92854615384615	5.41513914709788e-06	1.31998620689655	8.11579856913047e-59	UP	UP	True	True	0.6085599469495999
C20orf96	1.01912307692308	0.0002448766805595	1.4914842364532	7.26240602808262e-98	UP	UP	True	True	-0.47236115953012003
C2CD5	1.59733846153846	2.814749049148e-05	1.19323645320197	4.86200769167834e-80	UP	UP	True	True	0.4041020083364901
C2orf49	1.09812307692308	0.0002044937943828	1.22235221674876	1.6257712578383e-119	UP	UP	True	True	-0.12422913982567985
C3orf33	1.31080769230769	0.0006298852983121	1.24327980295567	5.46320214664438e-67	UP	UP	True	True	0.06752788935201992
C5orf15	1.75091923076923	1.31338739948697e-05	1.76927142857143	2.8488002762418995e-178	UP	UP	True	True	-0.018352197802199877
C5orf24	1.66593076923077	5.6373687718803e-05	1.67315714285715	2.7241053563127e-158	UP	UP	True	True	-0.0072263736263797895
C6orf62	1.22296538461539	0.0004535439913367	1.10449556650246	3.03979544564705e-95	UP	UP	True	True	0.11846981811293
