Symbol	logFC_tum	adj_tum	logFC_norm	adj_norm	dir_tum	dir_norm	sig_tum	sig_norm	delta_logFC
DIP2B	0.94933076923077	0.0027835748460535	-1.19153743842364	1.38101107012372e-102	NS	DOWN	False	True	2.14086820765441
DIP2C	0.755742307692306	0.024009527187004	1.64029162561577	4.1255156318848796e-103	NS	UP	False	True	-0.884549317923464
DIP2C-AS1	0.159776923076923	0.82302218362798	-3.04011822660098	1.33975394887706e-66	NS	DOWN	False	True	3.1998951496779027
DIPK1A	0.552042307692308	0.105057808545341	2.0723275862069	1.92557274248304e-155	NS	UP	False	True	-1.520285278514592
DIPK1B	-1.29813076923077	0.0038784985320417	-3.94019753694581	1.8389317227193598e-185	NS	DOWN	False	True	2.64206676771504
DIPK1C	-2.08935384615385	0.0055368671778165	-9.56156551724137	3.66884875654005e-208	NS	DOWN	False	True	7.4722116710875195
DIPK2B	0.515353846153846	0.11047090035954	-7.6959290640394	1.11066131160437e-175	NS	DOWN	False	True	8.211282910193246
DIRAS1	0.819746153846154	0.0458686350614855	2.12375073891626	8.2011827782446e-83	NS	UP	False	True	-1.304004585070106
DIRAS2	1.31827692307693	0.142022964643387	-4.19154729064038	2.70071171120863e-69	NS	DOWN	False	True	5.509824213717311
DIRC1	0.989388461538466	0.310187156562292	8.81523349753694	6.23973536374213e-130	NS	UP	False	True	-7.825845035998475
DISP2	0.549307692307692	0.370371693776799	1.62209901477832	3.92790450696476e-16	NS	UP	False	True	-1.072791322470628
DKK1	1.20495	0.265733504894318	7.15676600985222	2.71558113428334e-156	NS	UP	False	True	-5.9518160098522195
DKK4	0.141650000000004	0.886665698376253	-3.81737980295565	1.69773480850995e-37	NS	DOWN	False	True	3.9590298029556537
DKKL1	0.729507692307692	0.246633738585088	1.41256157635468	1.49296416697482e-05	NS	UP	False	True	-0.683053884046988
DLEC1	1.23165384615385	0.0261238447324521	-2.31584137931034	2.62785890635088e-62	NS	DOWN	False	True	3.54749522546419
DLG2	2.16865384615385	0.0012319667588661	-4.2278236453202	1.6308819926882e-184	NS	DOWN	False	True	6.39647749147405
DLG3	1.21869615384615	0.0033579369928742	-1.67094581280788	2.68581015394745e-118	NS	DOWN	False	True	2.88964196665403
DLGAP2	-0.703765384615384	0.524435633761166	-4.64954876847291	7.77698169913049e-99	NS	DOWN	False	True	3.9457833838575267
DLGAP3	-1.01406153846154	0.0864761178404262	-2.08391822660098	2.45035330605102e-39	NS	DOWN	False	True	1.06985668813944
DLGAP5	0.927957692307693	0.0452985360454348	1.88091379310345	1.28674254610218e-17	NS	UP	False	True	-0.9529561007957571
DLK1	-0.414465384615385	0.783999296584338	-1.57262660098522	1.1979467873316898e-11	NS	DOWN	False	True	1.158161216369835
DLK2	0.919784615384615	0.0388617867753684	-4.62128571428572	2.09176406746686e-219	NS	DOWN	False	True	5.541070329670335
DLL1	0.60585	0.149685507687447	-4.48741724137931	9.37979019348969e-199	NS	DOWN	False	True	5.09326724137931
DLL4	0.772915384615384	0.0187425010605539	-6.91015714285714	1.4768641260323798e-158	NS	DOWN	False	True	7.6830725274725244
DLX2	2.08088461538462	0.0063359453714883	1.37965960591133	1.19697513868914e-15	NS	UP	False	True	0.7012250094732899
DLX3	0.623992307692309	0.527301892612736	-10.0161921182266	2.98448629923236e-168	NS	DOWN	False	True	10.640184425918909
DLX4	1.17053846153846	0.0392564729004258	-5.33782610837438	1.5349951165026402e-113	NS	DOWN	False	True	6.508364569912841
DLX5	1.3301	0.0736305463746737	-11.8131980295566	8.624007967987911e-188	NS	DOWN	False	True	13.1432980295566
DLX6	2.56757307692308	0.0141847947485218	-9.42018866995073	2.2587349165079702e-200	NS	DOWN	False	True	11.987761746873808
DMBX1	-0.181565384615383	0.867542245766022	-2.47999162561576	3.5525896925345504e-21	NS	DOWN	False	True	2.298426241000377
DMKN	-0.228300000000003	0.789803301871725	-7.45669753694582	1.6412336908595398e-237	NS	DOWN	False	True	7.228397536945818
DMRT3	1.22234230769231	0.0096766382090757	-6.77398078817732	6.68626098792519e-130	NS	DOWN	False	True	7.99632309586963
DMRTC1	0.53698076923077	0.516603468771032	-3.06865763546798	1.4259421292360099e-30	NS	DOWN	False	True	3.60563840469875
DMRTC1B	0.473280769230771	0.676933353402562	-6.57431871921181	1.20037992823067e-98	NS	DOWN	False	True	7.0475994884425806
DMTN	0.596119230769232	0.204522833608064	-5.32822068965517	5.97755220571121e-236	NS	DOWN	False	True	5.924339920424402
DMWD	0.33903076923077	0.122471695244697	1.13435862068966	1.5153249792611001e-74	NS	UP	False	True	-0.7953278514588901
DNAAF10	0.663949999999999	0.0109078243724695	1.08533103448276	5.26046109852641e-88	NS	UP	False	True	-0.421381034482761
DNAAF11	1.08263461538462	0.0208916320004361	1.48633793103448	1.2578018077246901e-73	NS	UP	False	True	-0.40370331564985995
DNAAF3	-0.486753846153846	0.188182425119588	-2.87669901477833	3.70992379463586e-64	NS	DOWN	False	True	2.389945168624484
DNAAF4	0.99765	0.0108407999788334	1.60539310344828	4.9903405629967394e-40	NS	UP	False	True	-0.60774310344828
DNAAF8	0.623573076923077	0.0790465435129201	1.2527236453202	4.84976550431795e-37	NS	UP	False	True	-0.629150568397123
DNAH10	1.66564230769231	0.0253430326359921	3.4172078817734	5.85665966871405e-72	NS	UP	False	True	-1.75156557408109
DNAH12	1.76377307692308	0.059523017564401	1.15230443349753	2.74278140162555e-08	NS	UP	False	True	0.6114686434255499
DNAH14	0.949188461538461	0.0053637495999576	3.21404384236453	1.30881629809559e-121	NS	UP	False	True	-2.2648553808260687
DNAH17	0.787107692307693	0.0640295458568366	-1.65931280788177	4.07091111962452e-74	NS	DOWN	False	True	2.446420500189463
DNAH3	2.46488846153846	0.0131472422201852	-5.95155862068965	3.35343368836947e-88	NS	DOWN	False	True	8.41644708222811
DNAH5	0.975476923076924	0.358736738463669	3.098821182266	5.96495175332267e-53	NS	UP	False	True	-2.123344259189076
DNAH8	0.0152153846153844	0.98664784927641	-6.08281871921182	1.3639514469946499e-62	NS	DOWN	False	True	6.098034103827205
DNAI2	0.367123076923077	0.62615809426868	-3.54476551724137	6.36704006612697e-37	NS	DOWN	False	True	3.9118885941644472
DNAI3	0.912796153846154	0.244301319682714	1.80322807881774	1.3900183244501701e-46	NS	UP	False	True	-0.890431924971586
DNAI4	0.877030769230769	0.0732529923476921	1.78320541871921	3.1192935488027002e-68	NS	UP	False	True	-0.906174649488441
DNAI7	1.37277307692308	0.0506685269740575	-1.41874384236453	1.05053454124268e-19	NS	DOWN	False	True	2.79151691928761
DNAJA1	1.15553076923077	0.0010483865613115	1.24423990147784	5.53176057786922e-76	NS	UP	False	True	-0.08870913224707011
DNAJA4	-1.32373461538462	0.0394908420727399	-3.68788226600985	5.47144602758494e-214	NS	DOWN	False	True	2.36414765062523
DNAJB13	2.44082307692308	0.0085112382067487	1.41664876847291	1.41752861954199e-06	NS	UP	False	True	1.0241743084501698
DNAJB2	0.620373076923077	0.0035687478586976	-1.51979556650246	5.15768627604803e-134	NS	DOWN	False	True	2.140168643425537
DNAJB5	0.83495	0.0044510237210318	1.86515566502463	3.1856846351067198e-96	NS	UP	False	True	-1.03020566502463
DNAJC1	0.925111538461538	0.0018945165323421	1.08407536945813	3.12807263116426e-104	NS	UP	False	True	-0.15896383099659195
DNAJC12	1.94690769230769	0.0244512237416747	3.04985911330049	1.11859805348885e-60	NS	UP	False	True	-1.1029514209928
DNAJC13	1.02756923076923	0.0016026033829962	1.42264778325123	7.60003924001795e-149	NS	UP	False	True	-0.3950785524820002
DNAJC14	0.997284615384615	0.0014405338099976	1.37078719211823	1.21664884185519e-94	NS	UP	False	True	-0.373502576733615
DNAJC15	-0.285557692307693	0.428507313579196	2.67437192118226	1.89276739056061e-177	NS	UP	False	True	-2.959929613489953
DNAJC18	0.786111538461539	0.0185463683180861	1.90909310344828	2.6379234913391e-113	NS	UP	False	True	-1.1229815649867412
DNAJC22	0.867503846153846	0.0667316105540471	2.69000344827586	4.94169986898687e-62	NS	UP	False	True	-1.822499602122014
DNAJC25	1.07145384615385	0.0039764514180658	1.38799556650247	9.31657552808454e-113	NS	UP	False	True	-0.3165417203486198
DNAJC25-GNG10	0.948407692307692	0.0047387125112644	2.92135615763547	3.02330368111485e-156	NS	UP	False	True	-1.9729484653277778
DNAJC30	-0.272346153846154	0.212873300818402	1.26765566502463	2.87576391511532e-119	NS	UP	False	True	-1.540001818870784
DNAJC4	0.0190346153846148	0.941949670689843	-1.07818078817734	6.93381643601683e-77	NS	DOWN	False	True	1.0972154035619548
DNAJC5G	0.662765384615389	0.181182168374561	-1.97708472906404	5.657068839331001e-17	NS	DOWN	False	True	2.639850113679429
DNAJC6	0.533711538461539	0.470844693767727	1.92733497536946	1.17400155524228e-75	NS	UP	False	True	-1.393623436907921
DNAL1	0.866542307692308	0.0298920827687052	2.88905172413793	2.33430468302321e-172	NS	UP	False	True	-2.022509416445622
DNALI1	0.228092307692307	0.809411187487764	2.01860049261084	2.5376399071304e-91	NS	UP	False	True	-1.790508184918533
DNASE1L2	0.184123076923077	0.768764723933548	-5.85797684729064	2.9670248871978996e-228	NS	DOWN	False	True	6.042099924213717
DNASE1L3	-0.181569230769231	0.799599773527984	-4.94694630541871	5.1493919471882805e-67	NS	DOWN	False	True	4.7653770746494795
DNASE2B	-1.40040384615385	0.148148109966869	-1.32111133004926	6.18511845344195e-07	NS	DOWN	False	True	-0.07929251610458987
DND1	1.67645769230769	0.0243878694470291	-1.89620738916256	2.5406897062241002e-15	NS	DOWN	False	True	3.57266508147025
DNER	-0.374434615384614	0.766570223338099	-1.8269921182266	1.25405111577078e-20	NS	DOWN	False	True	1.452557502841986
DNM2	0.186057692307692	0.303304340472705	-1.13211133004926	2.40782108816871e-124	NS	DOWN	False	True	1.318169022356952
DNMBP	0.481392307692307	0.0601902231008161	-1.04764236453202	3.40951311269101e-79	NS	DOWN	False	True	1.529034672224327
DOC2B	0.372469230769231	0.46026983715354	-8.07581330049261	1.2644435983059499e-176	NS	DOWN	False	True	8.448282531261842
DOCK10	1.32528461538462	0.013497257637915	2.49264334975369	1.8440359955222298e-138	NS	UP	False	True	-1.1673587343690701
DOCK3	2.11909615384615	0.0010219038328838	-2.07473743842365	1.2460976468752e-61	NS	DOWN	False	True	4.1938335922698
DOCK5	0.830738461538461	0.030551808648695	1.31745369458128	2.7144857416593502e-95	NS	UP	False	True	-0.48671523304281905
DOCK6	0.293973076923076	0.251446894702833	-2.10971625615764	5.15313317757246e-202	NS	DOWN	False	True	2.4036893330807163
DOCK7	1.14355384615385	0.0046081262835777	1.49487339901478	1.73758650773679e-150	NS	UP	False	True	-0.3513195528609301
DOCK8-AS1	1.22175384615385	0.0375323505650362	-4.16610197044335	1.27886733520192e-62	NS	DOWN	False	True	5.3878558165972
DOCK9	0.885596153846154	0.0100779344477471	-2.24742955665025	1.65344444348085e-157	NS	DOWN	False	True	3.133025710496404
DOK2	0.550480769230769	0.161000491243793	-6.18870689655172	3.8497205006700596e-99	NS	DOWN	False	True	6.739187665782489
DOK5	0.869111538461538	0.215961916373712	2.13748128078818	4.56031645837583e-39	NS	UP	False	True	-1.268369742326642
DOK6	2.11606923076923	0.0184213374587454	2.23913201970443	9.621415174709279e-42	NS	UP	False	True	-0.12306278893520028
DOK7	1.82445	0.012549933609932	-5.4563487684729	2.42247468666376e-75	NS	DOWN	False	True	7.280798768472899
DOLK	0.16143076923077	0.517660149207959	1.74135073891626	9.84552437786882e-131	NS	UP	False	True	-1.57991996968549
DOP1B	0.652573076923076	0.0385151042548792	-1.19320197044335	9.785280485305869e-77	NS	DOWN	False	True	1.845775047366426
DPAGT1	0.285696153846153	0.30241569633593	1.13930591133005	5.40132367021361e-107	NS	UP	False	True	-0.8536097574838971
DPCD	0.154607692307694	0.551693426388487	1.24333448275862	6.1437089572188394e-114	NS	UP	False	True	-1.088726790450926
DPEP1	-0.423984615384616	0.606090476961526	1.1080118226601	9.76099682115525e-07	NS	UP	False	True	-1.531996438044716
DPEP2	0.381796153846154	0.313673130205878	-5.17155517241379	1.01175004473822e-72	NS	DOWN	False	True	5.553351326259944
DPEP2NB	-0.075830769230766	0.939170781416349	1.00910492610837	0.0001818903934234	NS	UP	False	True	-1.084935695339136
DPF1	-0.0170269230769231	0.972400107430172	2.29025270935961	4.59851395734769e-63	NS	UP	False	True	-2.307279632436533
DPF3	1.71130769230769	0.0062302014740332	1.65796551724138	1.07734129845442e-49	NS	UP	False	True	0.053342175066309894
DPH3	0.155457692307693	0.578485650341844	2.24269852216749	4.95735163124861e-153	NS	UP	False	True	-2.087240829859797
DPH5	0.18853076923077	0.400018471546217	1.32246206896552	1.0358024649954301e-117	NS	UP	False	True	-1.13393129973475
DPP10	-0.342934615384617	0.828660541983554	-4.58124088669951	3.35462388732199e-69	NS	DOWN	False	True	4.238306271314893
DPP4	0.169761538461538	0.813178043369173	3.80077931034483	1.07833251347991e-114	NS	UP	False	True	-3.6310177718832923
DPP6	0.633034615384615	0.633174583049516	-6.60477980295566	7.0420313909285e-131	NS	DOWN	False	True	7.237814418340275
DPPA5	0.218169230769234	0.503417163060382	-1.8235236453202	3.87193061434198e-14	NS	DOWN	False	True	2.041692876089434
DPRX	0.173930769230772	0.788472787566425	-3.32427536945812	4.83927899072727e-29	NS	DOWN	False	True	3.498206138688892
DPYSL2	1.19558461538462	0.009078790723638	1.0488551724138	6.76061392977313e-59	NS	UP	False	True	0.1467294429708199
DPYSL4	-0.151346153846154	0.818495669577886	2.99657536945813	2.3934222497595503e-87	NS	UP	False	True	-3.1479215233042837
DPYSL5	-0.812250000000001	0.422580677488488	-1.66130985221675	6.325358529694509e-13	NS	DOWN	False	True	0.849059852216749
DQX1	1.11957692307692	0.116034620819553	-5.78271625615763	4.54403103295602e-137	NS	DOWN	False	True	6.90229317923455
DRAM1	1.07563846153846	0.0015588335443574	3.08732807881773	3.3678418458044004e-198	NS	UP	False	True	-2.01168961727927
DRAM2	0.668257692307693	0.013237941602027	1.03606059113301	5.24180693447236e-90	NS	UP	False	True	-0.367802898825317
DRD1	1.34738076923077	0.102828392698536	-3.51068325123153	2.8102312013771e-51	NS	DOWN	False	True	4.8580640204623
DRD2	2.57613076923077	0.002240968061147	-6.08334778325122	1.09381342532336e-96	NS	DOWN	False	True	8.659478552481989
DRD4	0.683215384615384	0.427443023828893	-2.72278177339902	3.24356817734991e-48	NS	DOWN	False	True	3.405997158014404
DRD5	1.47741153846154	0.0192106984411257	-1.23830591133004	2.0324920725561498e-11	NS	DOWN	False	True	2.71571744979158
DRGX	0.804076923076927	0.206927686964516	-6.79802758620689	1.90183693279123e-130	NS	DOWN	False	True	7.6021045092838175
DSC1	0.718857692307695	0.689409138060212	-13.4795113300493	5.25838637000593e-235	NS	DOWN	False	True	14.198369022356996
DSC2	1.39316538461538	0.178149255754722	-6.47408325123152	6.02640643636877e-155	NS	DOWN	False	True	7.8672486358469005
DSC3	1.66635384615385	0.362605654345085	-10.425460591133	2.94415776956713e-251	NS	DOWN	False	True	12.09181443728685
DSCAM	0.726346153846158	0.328952128777685	-1.45310246305419	2.47735080564804e-13	NS	DOWN	False	True	2.179448616900348
DSCAML1	1.61899230769231	0.0362351750243613	-4.94384137931034	9.31381031114845e-96	NS	DOWN	False	True	6.562833687002651
DSCC1	1.08303076923077	0.0038119489237689	1.4420039408867	6.49068832064494e-67	NS	UP	False	True	-0.3589731716559301
DSEL	1.25074615384616	0.0378216645596712	4.93756009852217	1.29948448788653e-274	NS	UP	False	True	-3.68681394467601
DSG1	0.909907692307693	0.653862972760996	-12.7915536945813	9.189247900113829e-256	NS	DOWN	False	True	13.701461386888992
DSG2	2.71733076923077	0.0125304364039651	-3.61554630541872	8.339039659797031e-91	NS	DOWN	False	True	6.33287707464949
DSG3	0.39645	0.84388962232028	-7.69093201970443	6.77953101792699e-174	NS	DOWN	False	True	8.08738201970443
DSG4	0.435042307692308	0.460781990902875	-6.27321477832512	1.68702177174842e-116	NS	DOWN	False	True	6.708257086017428
DSP	1.63363846153846	0.193226160503004	-6.86005566502463	6.48964109215339e-241	NS	DOWN	False	True	8.49369412656309
DTHD1	1.95748846153846	0.01616317132453	-3.90950394088669	6.18152759029745e-66	NS	DOWN	False	True	5.86699240242515
DTL	0.104111538461538	0.819631068606152	1.92121822660098	1.0761308806540699e-26	NS	UP	False	True	-1.817106688139442
DTNA	0.521569230769231	0.435295215713292	1.40884384236453	4.289714759536579e-42	NS	UP	False	True	-0.887274611595299
DTNB	-0.288265384615384	0.25843769293532	-1.16840492610837	7.89296482674216e-90	NS	DOWN	False	True	0.880139541492986
DTWD1	1.04962307692308	0.0101105059919664	2.3381945812808	8.10487985504022e-189	NS	UP	False	True	-1.28857150435772
DTX1	0.867053846153846	0.123769715637102	-6.97851527093596	1.42836623104493e-131	NS	DOWN	False	True	7.845569117089806
DTX2	-0.124653846153846	0.47435031549201	-2.05225960591133	1.6861226630827001e-158	NS	DOWN	False	True	1.9276057597574838
DTYMK	0.200461538461536	0.481212106290726	1.24958669950739	1.95791457826946e-82	NS	UP	False	True	-1.049125161045854
DUOX1	0.382476923076923	0.69129208646099	-7.12856403940887	1.62710662273562e-277	NS	DOWN	False	True	7.511040962485793
DUOX2	1.50699615384616	0.19869734247488	-7.61108620689655	1.4930634614734998e-194	NS	DOWN	False	True	9.11808236074271
DUOXA1	0.6934	0.593204529094655	-9.79327980295567	6.35655958189312e-193	NS	DOWN	False	True	10.48667980295567
DUOXA2	0.925746153846156	0.39994986378187	-8.13111970443349	3.5694873402261e-144	NS	DOWN	False	True	9.056865858279645
DUS3L	-0.0232923076923104	0.914414103375772	-1.12659753694582	1.36546237639718e-75	NS	DOWN	False	True	1.1033052292535097
DUSP1	1.41326153846154	0.0025802941112621	-1.92354827586206	1.02321144586365e-61	NS	DOWN	False	True	3.3368098143236
DUSP10	-0.481603846153845	0.309503610102697	2.74525073891626	1.75465928671526e-164	NS	UP	False	True	-3.226854585070105
DUSP12	0.823219230769233	0.0041534340642741	1.21241280788178	2.16324208863009e-90	NS	UP	False	True	-0.389193577112547
DUSP13B	1.07695769230769	0.331811516297927	-5.86173399014777	6.30824863871437e-75	NS	DOWN	False	True	6.93869168245546
DUSP15	0.782342307692308	0.233350249384109	-4.33405221674876	3.80869006152273e-65	NS	DOWN	False	True	5.116394524441068
DUSP16	0.143796153846152	0.669594579034377	-1.53884433497537	5.62323639485217e-84	NS	DOWN	False	True	1.682640488821522
DUSP2	0.380711538461538	0.385889499034487	-4.55690985221675	3.54529665711118e-131	NS	DOWN	False	True	4.937621390678288
DUSP22	0.696199999999997	0.0156982610887329	-1.39484384236453	8.337642891420999e-125	NS	DOWN	False	True	2.091043842364527
DUSP26	1.50950769230769	0.0734877681481663	-2.41852709359605	1.26637360911097e-23	NS	DOWN	False	True	3.92803478590374
DUSP4	0.268338461538461	0.54790898827721	-1.57222807881774	1.29838832177887e-32	NS	DOWN	False	True	1.840566540356201
DUSP7	0.646723076923076	0.0293899973908353	-1.59920886699507	6.120048761912e-101	NS	DOWN	False	True	2.245931943918146
DUSP8	-0.0527076923076921	0.923094937715855	-4.4564591133005	3.6169440265405e-138	NS	DOWN	False	True	4.403751420992808
DUSP9	-0.230615384615385	0.764668820318423	-3.45197142857143	2.18699243966737e-38	NS	DOWN	False	True	3.2213560439560447
DYDC2	0.0471346153846159	0.976579150562252	-2.88568866995073	4.67355552516025e-21	NS	DOWN	False	True	2.932823285335346
DYNAP	0.885200000000006	0.371829708527004	-1.58250738916256	3.19900315518919e-08	NS	DOWN	False	True	2.467707389162566
DYNC1I1	0.743692307692308	0.431690690677309	-2.30592463054187	3.6140812230669296e-79	NS	DOWN	False	True	3.049616938234178
DYNC2H1	0.991749999999999	0.001677564890131	1.51480492610838	7.4929441641237805e-112	NS	UP	False	True	-0.523054926108381
DYNLRB2	2.04121923076923	0.0526182268283942	-2.28030738916256	2.5861898186049004e-26	NS	DOWN	False	True	4.32152661993179
DYNLT1	0.797199999999998	0.0026640262812678	1.34479162561576	5.11407152036143e-164	NS	UP	False	True	-0.5475916256157619
DYNLT3	1.79235	0.0048450391805442	1.45140738916257	1.91932342425804e-98	NS	UP	False	True	0.34094261083743005
DYRK3	-0.124680769230769	0.712823345184548	3.25572561576355	1.80260488624435e-174	NS	UP	False	True	-3.380406384994319
DYRK4	0.362534615384617	0.052977323171842	1.01124433497537	3.7002428404984603e-95	NS	UP	False	True	-0.648709719590753
DYSF	0.3117	0.382989663247463	-4.2776921182266	1.43254461788673e-144	NS	DOWN	False	True	4.5893921182266
DZIP3	1.23538461538462	0.0020051957578354	1.73729064039409	1.36544510742854e-114	NS	UP	False	True	-0.50190602500947
E2F2	-0.366457692307692	0.2994211346357	-3.84619408866995	7.22330972608347e-63	NS	DOWN	False	True	3.479736396362258
E2F3	0.266299999999999	0.392411958656898	2.19107881773399	4.28640802043565e-173	NS	UP	False	True	-1.924778817733991
E2F7	-0.0140692307692307	0.976684902596744	2.25968916256158	8.133998743635599e-71	NS	UP	False	True	-2.2737583933308105
E2F8	1.45650384615385	0.0018110911979864	-2.23303054187192	5.01063997806406e-22	NS	DOWN	False	True	3.68953438802577
EBF2	1.32654615384615	0.0399442548201274	1.88842709359606	2.15883861344484e-32	NS	UP	False	True	-0.56188093974991
EBF4	1.04001923076923	0.0437481633643156	-3.41760886699508	2.7344292935964303e-98	NS	DOWN	False	True	4.45762809776431
EBLN1	-0.359480769230766	0.491846649667134	1.56705763546798	2.2130591087991697e-11	NS	UP	False	True	-1.926538404698746
ECE1	0.711238461538461	0.0750533382848642	1.66680689655172	2.8582729050417702e-111	NS	UP	False	True	-0.9555684350132589
ECEL1	0.13055	0.852737829245821	-6.06822955665024	4.4832060502717504e-95	NS	DOWN	False	True	6.198779556650241
ECHDC1	0.806165384615385	0.0277164829861733	1.54743645320197	2.5040111054470203e-154	NS	UP	False	True	-0.741271068586585
ECHDC3	-0.0392999999999999	0.919321325988983	-2.25322118226601	4.890042375732489e-103	NS	DOWN	False	True	2.2139211822660103
ECI2	0.869911538461538	0.0174888237429507	1.44752216748769	2.82682397651072e-128	NS	UP	False	True	-0.5776106290261519
ECRG4	2.87113461538462	0.030065817200336	-5.90442660098522	5.62681434929309e-106	NS	DOWN	False	True	8.775561216369839
ECSCR	0.483438461538461	0.138746649538417	-7.54344630541871	6.28457831093045e-90	NS	DOWN	False	True	8.02688476695717
ECT2	1.33645384615385	0.0054111283799604	1.761739408867	1.60933799187632e-85	NS	UP	False	True	-0.42528556271315
ECT2L	0.959357692307694	0.166276825028104	-1.98441133004925	1.32835854284739e-44	NS	DOWN	False	True	2.943769022356944
EDA	1.4154	0.0089178289338802	-2.14857093596059	7.85288267060371e-106	NS	DOWN	False	True	3.56397093596059
EDA2R	1.78734615384615	0.0053023765963062	4.51682167487685	2.9497173273193e-209	NS	UP	False	True	-2.7294755210307
EDAR	1.40853461538462	0.111350451374818	-8.22500886699507	2.1946911627912403e-180	NS	DOWN	False	True	9.63354348237969
EDARADD	0.846523076923077	0.195340211813599	-3.50761280788177	2.56932106272935e-75	NS	DOWN	False	True	4.354135884804847
EDDM13	2.71046923076923	0.0232731286280088	-9.60274137931034	1.9679608509855e-126	NS	DOWN	False	True	12.313210610079569
EDN2	1.76955769230769	0.181408010749379	-9.93097980295566	3.6309038849824e-137	NS	DOWN	False	True	11.700537495263351
EDN3	3.11567692307693	0.0197208483667064	-6.8320896551724	3.8826168170744904e-112	NS	DOWN	False	True	9.947766578249329
EEA1	1.47437692307692	0.0014159019807106	1.26278374384237	5.93492391803698e-97	NS	UP	False	True	0.21159317923455
EEF1A2	-0.371100000000001	0.682437417325997	-4.87629408866995	7.90712561688408e-146	NS	DOWN	False	True	4.505194088669949
EEF1AKMT1	0.472073076923077	0.052876529208463	1.66790837438423	2.2464876933372403e-155	NS	UP	False	True	-1.195835297461153
EEF1E1	0.837569230769232	0.0013312206464805	2.11077536945813	7.12741047576287e-125	NS	UP	False	True	-1.2732061386888982
EEF1E1-BLOC1S5	0.648784615384621	0.244790560794898	2.26372266009852	4.69185061475852e-12	NS	UP	False	True	-1.6149380447138988
EEF2K	0.665100000000001	0.0131072076013509	-2.4555197044335	2.27244378596442e-152	NS	DOWN	False	True	3.1206197044335013
EEF2KMT	0.0983692307692294	0.67974825599411	1.28644532019705	9.61410364506402e-66	NS	UP	False	True	-1.1880760894278206
EEIG1	0.131392307692306	0.702566480176006	-1.88967192118227	2.1439788833072001e-144	NS	DOWN	False	True	2.0210642288745757
EEIG2	1.03383076923077	0.0123236154140027	1.43643842364532	2.47456907914448e-89	NS	UP	False	True	-0.40260765441455004
EEPD1	-0.0678461538461543	0.885273769473899	-1.98105172413793	1.77608212455751e-82	NS	DOWN	False	True	1.9132055702917756
EFCAB11	0.160292307692308	0.592916290356791	1.20267931034483	4.37051873549749e-66	NS	UP	False	True	-1.0423870026525222
EFCAB12	0.721692307692307	0.286708967700191	-1.3804448275862	1.27576192980632e-19	NS	DOWN	False	True	2.102137135278507
EFCAB2	1.14606153846154	0.0015220496089134	1.49591527093596	7.87620749960094e-101	NS	UP	False	True	-0.34985373247442
EFCAB5	0.583853846153846	0.344320637529454	1.62418965517241	4.1838260565301704e-17	NS	UP	False	True	-1.040335809018564
EFCAB8	0.722496153846153	0.454889330010557	-2.74099852216749	6.96974704777148e-29	NS	DOWN	False	True	3.463494676013643
EFCC1	0.471961538461539	0.438423576125407	-9.4461369458128	2.1538654892120902e-194	NS	DOWN	False	True	9.918098484274338
EFEMP1	1.51476538461539	0.0019728696832424	3.65411625615764	1.03099527853106e-134	NS	UP	False	True	-2.1393508715422502
EFHC2	2.55042692307692	0.0125522028846244	-4.45045862068965	3.19224476864335e-100	NS	DOWN	False	True	7.00088554376657
EFHD1	-0.621253846153845	0.3887975133373	-4.59617536945813	1.96151955863014e-114	NS	DOWN	False	True	3.9749215233042854
EFNA1	0.468503846153847	0.208037691772132	-7.97936403940887	2.0485376125624202e-257	NS	DOWN	False	True	8.447867885562717
EFNA2	0.743257692307692	0.538205148906251	-1.58807339901477	5.1619788160758e-08	NS	DOWN	False	True	2.331331091322462
EFNA3	0.0718653846153852	0.892849660048746	-6.58030837438424	1.2946135631564999e-281	NS	DOWN	False	True	6.652173758999625
EFNA4	0.106996153846155	0.702582847367311	-2.69946699507389	2.79596720295864e-170	NS	DOWN	False	True	2.806463148920045
EFNB1	0.934030769230768	0.0047905877138653	-1.55662216748769	7.343197963999229e-114	NS	DOWN	False	True	2.4906529367184578
EFR3B	0.51696923076923	0.185658708529764	-2.40071822660098	5.3044800180618e-88	NS	DOWN	False	True	2.91768745737021
EFS	2.50661153846154	0.002539346402286	-2.63806256157636	1.96922505910176e-131	NS	DOWN	False	True	5.1446741000379
EGF	1.50175	0.0622254031423964	-3.11318866995074	3.43164845941348e-62	NS	DOWN	False	True	4.61493866995074
EGFL7	0.122423076923075	0.791696835283163	-2.58553694581281	4.59304266499514e-106	NS	DOWN	False	True	2.707960022735885
EGFL8	0.31471923076923	0.50654179866056	-1.97645911330049	9.82725208871634e-121	NS	DOWN	False	True	2.29117834406972
EGLN2	0.0072230769230783	0.972156046073436	1.0350448275862	9.630114857747651e-58	NS	UP	False	True	-1.0278217506631218
EGLN3	-0.747096153846154	0.083994043861163	-8.87238226600985	2.4204096119095104e-239	NS	DOWN	False	True	8.125286112163696
EGR3	1.47258461538462	0.0104264265320992	-5.40366748768472	3.34942829805901e-179	NS	DOWN	False	True	6.87625210306934
EGR4	0.0025461538461524	0.99908929425941	-1.84245763546797	2.11506366183125e-12	NS	DOWN	False	True	1.8450037893141225
EHD2	1.14600769230769	0.0042500305926866	2.47496748768473	2.71678155830715e-190	NS	UP	False	True	-1.3289597953770398
