logFC	AveExpr	t	P.Value	adj.P.Val	B	HGNC_symbol
ENSG00000104140	-9.4141354679803	2.14202142857143	-93.3988818490484	7.97224734797212e-278	5.02560186045391e-275	626.577377791604	RHOV
ENSG00000189334	-8.99770837438423	4.55798226600985	-93.1465589657775	2.29223934218654e-277	1.35742246136392e-274	625.524392261644	S100A14
ENSG00000145824	-9.8301354679803	3.92691108374384	-92.705952245254	1.4585617024971e-276	8.38329787947012e-274	623.679358546603	CXCL14
ENSG00000167880	-10.5366236453202	1.78738965517241	-92.0413141517214	2.41444574926558e-275	1.34808853806137e-272	620.880891848485	EVPL
ENSG00000184363	-7.83193842364532	3.98663177339901	-91.8231160892634	6.091424779283e-275	3.30662841768746e-272	619.958119940618	PKP3
ENSG00000178038	-7.11088719211822	3.03135443349754	-91.0601182814806	1.57376476913477e-273	8.31203003200858e-271	616.715472668756	ALS2CL
ENSG00000143882	-6.71043497536946	3.17601748768473	-90.9245692197028	2.81155887682494e-273	1.44588114660297e-270	616.136803228556	ATP6V1C2
ENSG00000086570	-8.17223251231528	0.734411330049261	-90.1277075772648	8.65677160311027e-272	4.12611294312149e-269	612.71889453589	FAT2
ENSG00000173898	-8.18606502463054	3.09231330049261	-90.059167172298	1.1639489395245e-271	5.41568813718759e-269	612.423621296282	SPTBN2
ENSG00000166145	-8.53252413793104	3.03931477832512	-88.6890435152512	4.5178765370102e-269	1.96196318413896e-266	606.477667401895	SPINT1
ENSG00000148600	-10.875321182266	2.08324334975369	-88.5692168667692	7.63964049886885e-269	3.24551857888902e-266	605.95368006443	CDHR1
ENSG00000158477	-11.8731610837438	-3.47767068965516	-88.3542435295386	1.96363042903654e-268	8.16452464770894e-266	605.012008831828	CD1A
ENSG00000023892	-5.24050147783251	2.3834039408867	-88.2281745282902	3.41909130664402e-268	1.39199754821745e-265	604.458805002235	DEF6
ENSG00000131037	-6.88674729064039	4.71156330049261	-87.7433819752749	2.9039400863959e-267	1.1581387177214e-264	602.324768830294	EPS8L1
ENSG00000105427	-8.74836108374384	4.62672536945813	-87.367857945071	1.53404047871595e-266	5.7650421221283e-264	600.664354904582	CNFN
ENSG00000189143	-7.46992709359606	3.59865665024631	-87.2145075532797	3.03267214963379e-266	1.09749035459525e-263	599.984439143479	CLDN4
ENSG00000185101	-9.59172660098522	1.63367463054187	-87.1519011578679	4.00681567142883e-266	1.42365803365568e-263	599.706546928446	ANO9
ENSG00000260458	-11.8728118226601	-3.57679704433496	-86.8922658664327	1.27445695323363e-265	4.44739960358778e-263	598.552163795562	KCNJ18
ENSG00000132470	-6.89028768472906	4.03355270935961	-86.6929613379776	3.10452834312486e-265	1.06436303300607e-262	597.663899091245	ITGB4
ENSG00000141579	-10.7957305418719	1.64887807881773	-86.5574525230125	5.69313948468699e-265	1.91819537603023e-262	597.058903666279	ZNF750
ENSG00000154342	-9.96150788177339	-4.40653866995072	-85.7095202439255	2.58057291658388e-263	8.54738236201393e-261	593.25363517185	WNT3A
ENSG00000167642	-7.59588522167488	4.38006625615764	-85.6765189495725	2.99555699254929e-263	9.75652912473304e-261	593.104848305246	SPINT2
ENSG00000204020	-11.9762266009852	-3.41500886699506	-84.7910181164137	1.66939530582567e-261	5.34808574859757e-259	589.093116989002	LIPN
ENSG00000149527	-9.2317512315271	1.79431798029556	-84.7519432806774	1.99518825716495e-261	6.28870466476089e-259	588.915221040061	PLCH2
ENSG00000163141	-8.7492275862069	2.83035418719212	-84.4681227302686	7.29990245869077e-261	2.26436021980532e-258	587.620850537254	BNIPL
ENSG00000159166	-10.0410142857143	2.76617906403941	-84.3084310217882	1.5171178340771e-260	4.63242448648979e-258	586.890850700192	LAD1
ENSG00000141527	-6.1425433497537	1.36447118226601	-84.2632248706796	1.86660811277775e-260	5.61188549844658e-258	586.683973585826	CARD14
ENSG00000147144	-4.58991379310345	2.585910591133	-84.0827583056692	4.27469305634692e-260	1.26569775313836e-257	585.857107804553	CCDC120
ENSG00000142765	-9.00791477832513	2.58315492610837	-84.0018771285026	6.20020489174088e-260	1.80842394021493e-257	585.4860067052	SYTL1
ENSG00000169242	-7.97936403940887	3.2319933497537	-83.9706003811608	7.15971366711412e-260	2.04853761256242e-257	585.34241581667	EFNA1
ENSG00000196189	-4.60559310344827	2.68409359605911	-83.9683843263615	7.23309258350257e-260	2.04853761256242e-257	585.332240132415	SEMA4A
ENSG00000223573	-8.8373487684729	1.33851625615764	-83.8322313740775	1.35394184378386e-259	3.77981878731775e-257	584.706589450267	TINCR
ENSG00000164855	-7.8188236453202	1.54570049261084	-83.7021014388555	2.46717253878898e-259	6.79063179619919e-257	584.107762073195	TMEM184A
ENSG00000187764	-4.91079064039409	2.11725689655172	-83.6398746686384	3.28808437040947e-259	8.92440899535305e-257	583.821113572801	SEMA4D
ENSG00000117595	-8.75127832512315	2.25196921182266	-83.6316436271567	3.41546284631255e-259	9.14314725241643e-257	583.783182825936	IRF6
ENSG00000070731	-6.45157093596059	1.87005591133005	-83.425977330601	8.83821962495478e-259	2.30288650547822e-256	582.834330325707	ST6GALNAC2
ENSG00000134760	-12.7915536945813	1.59747931034483	-83.1245762800473	3.573753149159e-258	9.18924790011383e-256	581.440002378355	DSG1
ENSG00000106078	-8.71197093596059	0.22055	-83.1165533170035	3.70939027272073e-258	9.41414346876733e-256	581.402825006203	COBL
ENSG00000103067	-8.24673349753695	1.56950763546798	-83.0975694661827	4.05124227900873e-258	1.01499200790242e-255	581.31484348707	ESRP2
ENSG00000188508	-12.1855068965517	6.34622438423646	-83.0384804854761	5.33096335358364e-258	1.31870488424977e-255	581.040877573369	KRTDAP
ENSG00000186081	-10.029015270936	7.08013768472907	-82.9910559575418	6.64574381485359e-258	1.62338907037336e-255	580.820867459401	KRT5
ENSG00000149809	-5.31418374384237	3.68232290640394	-82.900156611362	1.01433604168271e-257	2.35978034840043e-255	580.3988555235	TM7SF2
ENSG00000245848	-7.75442561576355	2.82398472906404	-82.8346966338847	1.37574308537686e-257	3.16291427934525e-255	580.094692327165	CEBPA
ENSG00000160796	-5.26725320197045	4.77012709359606	-82.8179125905221	1.48760782775067e-257	3.38032932208182e-255	580.016669720659	NBEAL2
ENSG00000115884	-6.75446650246306	5.21863275862069	-82.5364377155139	5.53061832743458e-257	1.24229130292789e-254	578.706086638525	SDC1
ENSG00000184916	-7.10584926108375	1.88937783251231	-82.5236783829208	5.87037355159047e-257	1.30362318119524e-254	578.646582825817	JAG2
ENSG00000133710	-10.0320246305419	2.6024763546798	-82.2870408540707	1.77627550975677e-256	3.90022202378279e-254	577.541517048761	SPINK5
ENSG00000204287	-7.3148	3.37440837438424	-82.0543624907403	5.29062056765065e-256	1.14877007925588e-253	576.45216622123	HLA-DRA
ENSG00000073282	-9.89103103448276	1.51881798029556	-81.7123217389213	2.64517438305167e-255	5.68043931797756e-253	574.845783545535	TP63
ENSG00000112494	-13.157975862069	-2.55207167487684	-81.6003651328119	4.48534769393026e-255	9.52746354725924e-253	574.318679169505	UNC93A
ENSG00000162522	-5.00521330049262	3.5527618226601	-81.1754286643963	3.3482178529014e-254	6.96073120014884e-252	572.312142658187	KIAA1522
ENSG00000134762	-10.425460591133	1.94757463054187	-80.8695589151272	1.43125057879888e-253	2.94415776956713e-251	570.862034429898	DSC3
ENSG00000162069	-8.64557832512316	1.37679901477832	-80.3190024755726	1.97991115725211e-252	3.98880658092997e-250	568.239541028626	BICDL2
ENSG00000186847	-10.5387172413793	7.23248571428572	-80.1641783418974	4.15654956818688e-252	8.28849914913348e-250	567.499181374265	KRT14
ENSG00000065618	-10.3453724137931	3.29459408866995	-80.1443840552506	4.57037000986074e-252	9.02163340734329e-250	567.404434759159	COL17A1
ENSG00000214530	-3.4806157635468	5.08242857142857	-80.0677915768021	6.59974721097555e-252	1.27695306927608e-249	567.0376241468	STARD10
ENSG00000175984	-4.28361330049261	2.08587709359606	-80.0263150524138	8.05373463020401e-252	1.54300080532791e-249	566.838858049057	DENND2C
ENSG00000175793	-9.49891280788177	5.29302684729064	-79.9964002212992	9.29796854880393e-252	1.7640864211721e-249	566.69544177791	SFN
ENSG00000143217	-8.40906453201971	2.6712933497537	-78.808747601873	2.89799974152956e-249	5.39359151894958e-247	560.9628929184	NECTIN4
ENSG00000129194	-5.6141842364532	2.54034975369458	-78.4707415468107	1.50604163258453e-248	2.72509866518213e-246	559.317439958942	SOX15
ENSG00000169900	-12.7883275862069	-2.99925837438422	-78.4398337643194	1.75153939922699e-248	3.14023696694438e-246	559.166665121081	PYDC1
ENSG00000178078	-4.41506108374385	4.33215073891625	-78.3794387732225	2.35308066564876e-248	4.18035476073709e-246	558.871893916261	STAP2
ENSG00000167656	-11.5760812807882	4.02011748768474	-78.2491031548378	4.45277509218888e-248	7.83929106770767e-246	558.235078359183	LY6D
ENSG00000158786	-12.5224655172414	-2.50499679802955	-78.2238327873262	5.0394482288795e-248	8.79293725792528e-246	558.111499889377	PLA2G2F
ENSG00000178585	-4.91452216748769	5.90576403940887	-78.0961756843054	9.42221506784589e-248	1.62945952969774e-245	557.48668583262	CTNNBIP1
ENSG00000151150	-5.6917315270936	1.82033226600985	-78.0843931391944	9.98289573870176e-248	1.71127849583956e-245	557.428971120036	ANK3
ENSG00000145911	-6.66782660098522	-0.691477832512315	-77.959927842932	1.83925073219787e-247	3.12544676596615e-245	556.818830633455	N4BP3
ENSG00000188505	-10.5624778325123	2.51747980295566	-77.9377921074754	2.05058351800293e-247	3.45452613007012e-245	556.710229300486	NCCRP1
ENSG00000204033	-10.4819507389162	-4.13773940886698	-77.7448218420637	5.29862958709918e-247	8.77506943992307e-245	555.762334885808	LRIT2
ENSG00000205336	-6.72346059113301	3.11136625615764	-77.7132403202606	6.1904675471928e-247	1.01658921686758e-244	555.607005208688	ADGRG1
ENSG00000092295	-6.06166502463054	3.03480738916256	-77.6272617134073	9.45741367660582e-247	1.54013981723526e-244	555.18384870775	TGM1
ENSG00000164393	-10.8206837438424	-3.83023793103447	-77.5684070095489	1.26433329827809e-246	2.04195052189674e-244	554.893948662094	ADGRF2P
ENSG00000125780	-8.84079802955665	1.67202561576354	-77.5311391515802	1.51966101348548e-246	2.43419799389616e-244	554.710278645521	TGM3
ENSG00000075275	-8.37030492610837	0.175945073891625	-77.429546434482	2.51006598773598e-246	3.9879438644176e-244	554.209196847514	CELSR1
ENSG00000125637	-4.62497290640394	2.08790320197044	-77.4238185537272	2.58214196838152e-246	4.06937244726706e-244	554.180928228989	PSD4
ENSG00000183111	-6.63951477832512	1.36177660098522	-77.2921960526328	4.95140648948513e-246	7.74083084940148e-244	553.53082897094	ARHGEF37
ENSG00000104413	-9.41614187192118	1.41684384236453	-77.2330167880206	6.63732426228811e-246	1.02941738677487e-243	553.238218342212	ESRP1
ENSG00000155066	-6.06650886699507	2.95292931034483	-77.1752342010042	8.8376343415851e-246	1.35988228585241e-243	552.952323394993	PROM2
ENSG00000139144	-11.1591014778325	-3.29107635467979	-77.1678630152298	9.16650972036463e-246	1.39946822621379e-243	552.915838938846	PIK3C2G
ENSG00000135378	-7.59325517241379	-0.484287192118226	-77.083083914502	1.39573606962719e-245	2.11437785059337e-243	552.495995664932	PRRG4
ENSG00000134215	-7.75554039408867	1.38052389162561	-77.0028363384061	2.07875749063659e-245	3.12485222169387e-243	552.098219653208	VAV3
ENSG00000158488	-10.2594256157635	-4.54318128078816	-76.8528338004989	4.38133252940503e-245	6.43759400673933e-243	551.353701148076	CD1E
ENSG00000125731	-5.09431773399015	2.46106822660098	-76.8096964755405	5.4303315540627e-245	7.91936859921592e-243	551.139358426875	SH2D3A
ENSG00000133401	-5.98768078817734	0.990134482758619	-76.2516020183851	8.81047135659692e-244	1.26598699448983e-241	548.356715073601	PDZD2
ENSG00000136155	-10.3257669950739	2.15443620689655	-76.2313350683602	9.75193454662443e-244	1.39103872197179e-241	548.255329303569	SCEL
ENSG00000073350	-7.9580433497537	1.90051527093596	-76.213881000025	1.06431707348974e-243	1.50716552537221e-241	548.167996110973	LLGL2
ENSG00000147394	-4.46865369458128	3.30984310344828	-76.2037428838089	1.11978631384225e-243	1.57430677302916e-241	548.117260985228	ZNF185
ENSG00000184292	-7.61931231527093	4.82677832512315	-76.1657154200183	1.35493697597626e-243	1.89129845603772e-241	547.926903927447	TACSTD2
ENSG00000163347	-8.74154630541872	3.68838990147783	-76.0472586409597	2.45484483973194e-243	3.30845364538217e-241	547.333402041914	CLDN1
ENSG00000136689	-8.30913349753695	2.81225197044335	-76.0256818186855	2.73574287260822e-243	3.66177309702123e-241	547.22520900708	IL1RN
ENSG00000096696	-6.86005566502463	6.01052389162562	-75.9104415556614	4.88167659679945e-243	6.48964109215339e-241	546.646902611965	DSP
ENSG00000130940	-8.9067039408867	1.28272093596059	-75.887917101893	5.46718526589087e-243	7.21890097743509e-241	546.53377921626	CASZ1
ENSG00000134317	-7.13416502463055	2.46441403940887	-75.6631770510373	1.69552752908464e-242	2.20893326489147e-240	545.403468964285	GRHL1
ENSG00000177380	-4.13823448275862	3.49509064039409	-75.4730893043409	4.42634457692761e-242	5.61685881313762e-240	544.445147974085	PPFIA3
ENSG00000110400	-4.84166354679802	4.14198103448276	-75.3751800976855	7.2619332567741e-242	9.09696792973586e-240	543.950719674425	NECTIN1
ENSG00000129521	-8.87238226600985	2.45368916256157	-75.1807119091687	1.944551781137e-241	2.42040961190951e-239	542.967017817361	EGLN3
ENSG00000130701	-11.0009522167488	-3.51775098522166	-75.1654543010515	2.10097960513213e-241	2.59856604072735e-239	542.889744588605	RBBP8NL
ENSG00000160862	-8.46538128078818	3.53719852216749	-74.6135329640891	3.48273319804284e-240	4.25372325975957e-238	540.085272059118	AZGP1
ENSG00000161249	-7.45669753694582	8.7995669950739	-74.3469616073004	1.36055602251175e-239	1.64123369085954e-237	538.724276144561	DMKN
ENSG00000168824	-7.48288669950739	2.77283891625616	-74.3173746455895	1.58311766520514e-239	1.89799297014962e-237	538.572956796295	NSG1
ENSG00000204580	-3.74870738916256	5.03381625615764	-74.1039142101556	4.73027376816806e-239	5.6365249986305e-237	537.479683282053	DDR1
ENSG00000119862	-6.07972512315271	3.28084827586207	-74.0427213375033	6.47708412220423e-239	7.67122290400698e-237	537.165769539601	LGALSL
ENSG00000186517	-6.98608374384236	0.489304433497538	-73.9532955688366	1.02570471887144e-238	1.20748925398709e-236	536.706618601077	ARHGAP30
ENSG00000143520	-11.9134201970443	2.03551403940887	-73.943719000338	1.07749272140758e-238	1.26086004561358e-236	536.65741977255	FLG2
ENSG00000114541	-5.6331669950739	1.55843078817734	-73.7575338472495	2.81051980059596e-238	3.26923678233608e-236	535.699809403744	FRMD4B
ENSG00000167767	-7.64407192118227	3.83270246305419	-73.7533977907874	2.87108813094631e-238	3.31992924585519e-236	535.678512549082	KRT80
ENSG00000163624	-7.52776600985221	-0.098523399014778	-73.7006172132734	3.76922309851517e-238	4.33283281124608e-236	535.406650619867	CDS1
ENSG00000158856	-5.32822068965517	1.82015418719212	-73.6359921599852	5.26117582326439e-238	5.97755220571121e-236	535.073550425713	DMTN
ENSG00000130300	-7.3895433497537	1.390910591133	-73.6187953631906	5.74964344549957e-238	6.49477064808975e-236	534.984869446033	PLVAP
ENSG00000126460	-5.33939802955665	1.01095073891625	-73.3704753844482	2.07625638200351e-237	2.3318507021329e-235	533.702321753397	PRRG2
ENSG00000054690	-5.4083512315271	1.58135837438424	-73.219168905137	4.54839597112076e-237	5.07912880386525e-235	532.918996293852	PLEKHH1
ENSG00000134765	-13.4795113300493	0.0285482758620685	-73.211384701548	4.735830524619e-237	5.25838637000593e-235	532.878659015243	DSC1
ENSG00000160588	-7.56515960591133	0.883117733990147	-73.0090210880348	1.35483376508536e-236	1.49582832979085e-234	531.828719812429	MPZL3
ENSG00000156463	-7.33647044334976	2.21828990147783	-72.9274073922361	2.07155597907436e-236	2.27428915410512e-234	531.404565394234	SH3RF2
ENSG00000204021	-11.8242940886699	-3.48977413793102	-72.8891514954643	2.52812724018588e-236	2.76003701272137e-234	531.205604611406	LIPK
ENSG00000172782	-11.7777083743842	-3.16537438423644	-72.6938216267834	6.999651143421e-236	7.5573029085488e-234	530.188328307891	FADS6
ENSG00000089356	-8.89804334975369	4.61289113300493	-72.4274767868026	2.81704442460201e-235	3.00823399702582e-233	528.797400766586	FXYD3
ENSG00000214860	-11.2336236453202	-3.4404330049261	-72.3995069387559	3.26142717744849e-235	3.46384836422273e-233	528.651078698223	EVPLL
ENSG00000189090	-14.4118177339901	-2.3864054187192	-72.3551559692172	4.11454343980581e-235	4.34629231895596e-233	528.418960218983	FAM25G
ENSG00000171954	-13.2554566502463	-0.980722906403941	-72.2750323695197	6.26275027648983e-235	6.57992827436366e-233	527.999308654984	CYP4F22
ENSG00000103942	-4.39329802955665	2.99011059113301	-72.2649669538397	6.60231936708409e-235	6.89960027120627e-233	527.946562192229	HOMER2
ENSG00000189120	-6.00573990147783	0.553787684729065	-72.03264122142	2.23743653798682e-234	2.28921386520097e-232	526.727329544758	SP6
ENSG00000088808	-2.99289655172414	3.21226157635468	-71.8955761953044	4.60417570902423e-234	4.68618758884122e-232	526.006432508061	PPP1R13B
ENSG00000050327	-3.57791280788177	3.61038694581281	-71.8799193824973	5.00015977154892e-234	5.06285607542016e-232	525.92400992788	ARHGEF5
ENSG00000067606	-4.43187438423646	2.0190736453202	-71.676370885884	1.46362502201137e-233	1.4667774451357e-231	524.851057883825	PRKCZ
ENSG00000170412	-6.67536798029557	2.0585184729064	-71.6322858396831	1.84757779794516e-233	1.84211047589001e-231	524.618330521314	GPRC5C
ENSG00000171766	-7.13486699507389	1.790360591133	-71.5822500858035	2.40711350178574e-233	2.3878077183704e-231	524.354040033087	GATM
ENSG00000135127	-9.97583842364531	1.15077290640394	-71.5041101808058	3.63966296228661e-233	3.59223705095985e-231	523.940985195972	BICDL1
ENSG00000159871	-6.27700738916256	2.25132044334975	-71.3626644399182	7.70065454944415e-233	7.52430956026188e-231	523.192303919917	LYPD5
ENSG00000125810	-6.94762019704433	-0.976127832512316	-71.3533430816096	8.09087278273215e-233	7.86626049353989e-231	523.14292069846	CD93
ENSG00000197562	-2.90174039408868	4.89201502463055	-71.2553665708654	1.36077601177994e-232	1.31644974367345e-230	522.623520351086	RAB40C
ENSG00000187821	-9.48376551724136	-5.07039310344825	-71.2440828543957	1.44479905801737e-232	1.39085040353574e-230	522.563662976968	HELT
ENSG00000064270	-6.62819408866995	1.70267487684729	-71.1742523682889	2.09371742039235e-232	2.00565812888761e-230	522.193048429487	ATP2C2
ENSG00000165929	-4.96428522167488	0.764424384236453	-71.1290668760623	2.66219746023537e-232	2.53778842770339e-230	521.953067366256	TC2N
ENSG00000164078	-6.5539197044335	2.38574704433497	-71.0074977032622	5.08386245697648e-232	4.8227592298172e-230	521.306762325334	MST1R
ENSG00000186049	-12.421102955665	-2.80100320197043	-70.9053143366502	8.7631891412576e-232	8.23318472107962e-230	520.762786100218	KRT73
ENSG00000149418	-8.66304187192119	1.20677266009852	-70.7945841642916	1.58210930180645e-231	1.47931004669386e-229	520.172553023032	ST14
ENSG00000076826	-10.7697950738916	0.914658620689654	-70.7478968813663	2.03010447805646e-231	1.87133498632922e-229	519.923455779614	CAMSAP3
ENSG00000124429	-11.3777709359606	0.81412487684729	-70.6887315747611	2.78501685736421e-231	2.55515490265782e-229	519.607580820889	POF1B
ENSG00000108639	-3.60927044334975	5.51293374384236	-70.3708116831972	1.52870470559865e-230	1.37667960169626e-228	517.906375225005	SYNGR2
ENSG00000188089	-13.2050399014778	-0.949797783251233	-70.2341194818418	3.1852762010641e-230	2.84231358544268e-228	517.17291090977	PLA2G4E
ENSG00000167968	-5.85797684729064	2.09292192118227	-70.2252833026069	3.34021837674515e-230	2.9670248871979e-228	517.125455771083	DNASE1L2
ENSG00000264230	-9.25607931034483	2.9830145320197	-70.1847689400645	4.1531962168919e-230	3.6559351563289e-228	516.907806168144	ANXA8L1
ENSG00000110799	-6.86032561576355	1.23690763546798	-69.9264593069331	1.66980998183196e-229	1.45413482430059e-227	515.51760265288	VWF
ENSG00000203499	-6.34185172413793	1.48682339901478	-69.9259680092092	1.67424181489936e-229	1.45413482430059e-227	515.514954359555	IQANK1
ENSG00000158769	-5.82475862068966	2.55834187192118	-69.8221945582327	2.93168502875411e-229	2.53499950583685e-227	514.955218162908	F11R
ENSG00000187583	-5.86580837438424	2.41508300492611	-69.6756840980129	6.47344455675018e-229	5.57286579418555e-227	514.163759407276	PLEKHN1
ENSG00000261371	-6.38908029556651	0.92963078817734	-69.6396932782862	7.86571598704989e-229	6.74174657100566e-227	513.969118175489	PECAM1
ENSG00000147676	-8.81244827586207	1.96246945812808	-69.5105805317388	1.58323368516125e-228	1.34519794240962e-226	513.270161746023	MAL2
ENSG00000137269	-4.40475862068966	2.32717093596059	-69.4856110720674	1.81281720554749e-228	1.53359626973199e-226	513.134861390918	LRRC1
ENSG00000116031	-12.5348019704433	-2.25643645320196	-69.4695098557987	1.9782704175211e-228	1.65210942304262e-226	513.047592890889	CD207
ENSG00000116990	-8.40048916256158	1.01173128078818	-69.4234073744393	2.5405987732027e-228	2.11269707344371e-226	512.79762264294	MYCL
ENSG00000099797	-2.37141083743842	7.07688325123153	-69.0609217658425	1.82531933931493e-227	1.50507976915158e-225	510.827280650282	TECR
ENSG00000105141	-13.5389896551724	1.63751403940887	-69.0211475349836	2.26745868343721e-227	1.86179317612311e-225	510.610548460464	CASP14
ENSG00000163472	-4.49794581280788	4.48919655172414	-68.9968540106612	2.58879820094587e-227	2.11674872145959e-225	510.478119498292	TMEM79
ENSG00000114529	-5.40232413793103	2.51766748768473	-68.9672315251821	3.04302878344709e-227	2.4777861869218e-225	510.316587804214	C3orf52
ENSG00000169991	-4.78853793103449	4.63434137931034	-68.9345400814134	3.63761812080557e-227	2.94964038658848e-225	510.138252799871	IFFO2
ENSG00000124107	-6.93934187192119	4.41023497536946	-68.8958562779329	4.4934090744027e-227	3.62852066661064e-225	509.927136317204	SLPI
ENSG00000157992	-4.16739162561576	2.08659926108374	-68.7333381215739	1.09281615538637e-226	8.75238250350841e-225	509.0390968676	KRTCAP3
ENSG00000171056	-6.27486206896551	0.565035467980295	-68.7248437805201	1.14483205095034e-226	9.13155426109042e-225	508.992632824432	SOX7
ENSG00000204323	-6.68694285714286	0.235783743842365	-68.6830996863217	1.438850997097e-226	1.14300919452315e-224	508.764221993675	SMIM5
ENSG00000156453	-7.10037044334976	1.3351684729064	-68.6633349081315	1.60338303675838e-226	1.26343997194888e-224	508.656034238391	PCDH1
ENSG00000168907	-12.3166261083744	0.743804679802955	-68.6468192525776	1.75524457913791e-226	1.37754978174751e-224	508.565611210827	PLA2G4F
ENSG00000186806	-4.46099950738916	2.43362832512315	-68.6376057168393	1.84614351278718e-226	1.44292087419237e-224	508.515159209833	VSIG10L
ENSG00000171219	-8.76764532019704	0.564486699507389	-68.6368991208363	1.85330641399183e-226	1.44292087419237e-224	508.511289754901	CDC42BPG
ENSG00000164488	-11.0884763546798	-3.13639285714285	-68.6280505708629	1.945399986659e-226	1.50861137060676e-224	508.462830548795	DACT2
ENSG00000159337	-12.2290108374384	-2.01889162561576	-68.6192314439171	2.04175123180689e-226	1.57707124790396e-224	508.414527219652	PLA2G4D
ENSG00000182541	-2.88259901477833	4.67013645320197	-68.4313162500828	5.72630500210293e-226	4.40564773035809e-224	507.384045459059	LIMK2
ENSG00000188730	-7.43249310344826	-5.91075049261082	-68.4248973569193	5.93186587416851e-226	4.54590285933338e-224	507.348803567561	VWC2
ENSG00000052344	-8.88547832512316	2.32673965517241	-68.419524267924	6.10961136291045e-226	4.66382911148422e-224	507.319301346404	PRSS8
ENSG00000184113	-8.07951083743843	1.64718399014778	-68.4075248912621	6.52607077632616e-226	4.9623531171582e-224	507.253408851576	CLDN5
ENSG00000163218	-12.5614935960591	-2.5136408866995	-68.3723240164809	7.91932098881451e-226	5.99842522338811e-224	507.060053003073	PGLYRP4
ENSG00000095203	-5.50714679802956	0.886882266009851	-68.3560076250349	8.66269270114259e-226	6.53615215311693e-224	506.970399727104	EPB41L4B
ENSG00000162366	-8.66133399014779	2.87129014778325	-68.3446655752229	9.22026304368708e-226	6.93009155383588e-224	506.90806819456	PDZK1IP1
ENSG00000066468	-8.409860591133	1.03201995073892	-68.2073977729653	1.9629353203721e-225	1.4641100011722e-223	506.153003939678	FGFR2
