logFC	AveExpr	t	P.Value	adj.P.Val	B	HGNC_symbol
ENSG00000106823	1.61421089413112	1.53872690772763	11.6013461552302	2.34333610566224e-25	7.25764668153676e-23	46.894924713527	ECM2
ENSG00000206538	1.82161275554131	0.49702706636965	11.5862019359406	2.63314290283683e-25	8.02779442502378e-23	46.7801675334456	VGLL3
ENSG00000007237	1.50017376140226	1.91682936019455	11.5440675639816	3.64131758780935e-25	1.09306751958978e-22	46.4611350244773	GAS7
ENSG00000113721	1.30988839195889	4.34344506471984	11.5246625895243	4.22711011920179e-25	1.24968746433129e-22	46.3143273137647	PDGFRB
ENSG00000109099	1.22890501322239	5.27800149929183	11.4642466253652	6.72248508070665e-25	1.93003651300895e-22	45.8577537962203	PMP22
ENSG00000186469	1.16673226559315	2.43080044658755	11.464173760394	6.72624451028129e-25	1.93003651300895e-22	45.8572036056265	GNG2
ENSG00000137801	1.74788890238634	5.31530419057587	11.4494171556116	7.53243145034668e-25	2.13004061535021e-22	45.7458021987992	THBS1
ENSG00000197380	1.49741757202574	0.887420881548638	11.3741370769741	1.34098135741897e-24	3.73788974942271e-22	45.1782163116603	DACT3
ENSG00000102271	2.2260781512718	-2.27375640591829	11.3629354708577	1.46099900145093e-24	4.01507218539584e-22	45.0938644258493	KLHL4
ENSG00000079819	1.3393648148996	3.4121974564747	11.3608123718619	1.48492476859012e-24	4.02414612287923e-22	45.077879846906	EPB41L2
ENSG00000163359	1.65728825342128	5.99258476842024	11.3410216186567	1.72760229766341e-24	4.6176679495902e-22	44.9289247420332	COL6A3
ENSG00000182168	1.61499802842599	-0.680505199770428	11.3005486973889	2.35379008015517e-24	6.20637189783618e-22	44.624572977758	UNC5C
ENSG00000162692	1.73543516136532	3.37027863844358	11.2628610268293	3.13838870613979e-24	8.16483205789327e-22	44.3414924328565	VCAM1
ENSG00000198795	1.66918679892218	0.882940027365759	11.2591541321174	3.22840573673793e-24	8.28850693884611e-22	44.3136662590921	ZNF521
ENSG00000154096	1.59169019351648	5.64095321333852	11.2121946111863	4.61800790712549e-24	1.17021519849133e-21	43.9614280942368	THY1
ENSG00000186340	1.9936276234673	4.60611354058366	11.2086885532107	4.74300240019923e-24	1.18648029272676e-21	43.9351495889702	THBS2
ENSG00000164692	1.77298847404125	8.35351130038133	11.19107800641	5.42367788955819e-24	1.33957978457037e-21	43.8031979390176	COL1A2
ENSG00000183098	2.23391201060926	1.07863947497276	11.1859262123216	5.64060647691356e-24	1.37574391971922e-21	43.7646101775975	GPC6
ENSG00000189320	2.25035753859599	-1.40047670092218	11.1503472526535	7.39398274098804e-24	1.78112828694023e-21	43.4982847381983	FAM180A
ENSG00000151388	1.74715169418902	1.3760568774786	11.0769988291616	1.2906841686213e-23	3.05972290273511e-21	42.9501659345651	ADAMTS12
ENSG00000115414	1.64659542673887	9.50493252289495	11.0758945201333	1.3015426451774e-23	3.05972290273511e-21	42.9419233055761	FN1
ENSG00000102935	1.48917193709042	-0.640311332548639	11.0610585972946	1.45655511760549e-23	3.38336945889505e-21	42.8312151150406	ZNF423
ENSG00000165757	1.28646530897384	2.46189738334241	11.0479281523988	1.609010510705e-23	3.69353095116188e-21	42.7332771364856	JCAD
ENSG00000168542	1.91905464494158	8.09842762564203	11.0300401683508	1.84258038307761e-23	4.18051493425702e-21	42.5999196365391	COL3A1
ENSG00000149591	1.48182410433698	7.71932233102724	11.0151886517799	2.06194056033798e-23	4.62443496704767e-21	42.4892577353574	TAGLN
ENSG00000183853	1.493200520379	2.70285831532296	11.0112362329531	2.12457762740535e-23	4.71076803021968e-21	42.4598163390416	KIRREL1
ENSG00000196159	1.78173061277156	-0.440951457824903	11.0051128500297	2.225381561477e-23	4.87883651994822e-21	42.4142109658065	FAT4
ENSG00000050165	1.46783074511659	4.92775628964202	10.9997363255706	2.31780926476799e-23	5.025010486017e-21	42.3741754685331	DKK3
ENSG00000166033	1.32342565197403	6.00291108658366	10.9907818582125	2.48030611928049e-23	5.31821241751658e-21	42.3075128745236	HTRA1
ENSG00000127083	2.62201053767218	-0.379483993941634	10.9786363433436	2.71898236688801e-23	5.69937237249062e-21	42.2171252359215	OMD
ENSG00000139926	1.69969198711065	2.40755123196887	10.9778835986915	2.73450574244976e-23	5.69937237249062e-21	42.2115244459754	FRMD6
ENSG00000122641	1.78012298303549	2.60815278277432	10.9773434087481	2.74570009744833e-23	5.69937237249062e-21	42.2075052524703	INHBA
ENSG00000026025	1.3069993148526	9.00898710933464	10.9612251482359	3.10155560915945e-23	6.34902865126381e-21	42.0876127464983	VIM
ENSG00000113140	1.49094533487289	9.61319379630739	10.9602816789154	3.12375333395513e-23	6.34902865126381e-21	42.0805969014105	SPARC
ENSG00000148841	1.08908983462755	2.87377992982101	10.9483499662621	3.41851334287542e-23	6.87649818001909e-21	41.9918888752447	ITPRIP
ENSG00000196628	1.29634377835654	2.80074975920622	10.9302339811861	3.91982001400408e-23	7.80444164420893e-21	41.8572698337122	TCF4
ENSG00000172403	1.55359000540577	0.583079375992218	10.8969458212211	5.03936261922658e-23	9.93212559862112e-21	41.6101184351371	SYNPO2
ENSG00000124491	2.19626519439723	3.17225425356031	10.876253291894	5.89033742122699e-23	1.14932263762981e-20	41.4566235068426	F13A1
ENSG00000120708	1.74847363823845	7.12527717695331	10.8703082207525	6.16028418800597e-23	1.18333676778941e-20	41.4125434193413	TGFBI
ENSG00000035862	1.41347546552387	6.54850311154864	10.8697564423594	6.18595481316728e-23	1.18333676778941e-20	41.4084526746571	TIMP2
ENSG00000147100	1.51652752814554	1.75148858803891	10.8660491585102	6.36121386635721e-23	1.1999947322143e-20	41.3809697962403	SLC16A2
ENSG00000182326	1.33486179359219	6.94520193621401	10.8653246847956	6.39603588306104e-23	1.1999947322143e-20	41.3755995225902	C1S
ENSG00000131386	1.94923393135441	-0.545502960871595	10.8540084324838	6.96525134107083e-23	1.29434270635213e-20	41.2917331790053	GALNT15
ENSG00000129009	1.61882889711368	4.80822187854474	10.8527219602067	7.03307341004789e-23	1.29461630544202e-20	41.2822009921083	ISLR
ENSG00000162733	1.52938715528834	1.62470920715953	10.8397467372311	7.75497031109383e-23	1.41415869822489e-20	41.1860837132747	DDR2
ENSG00000186310	1.65079341542811	-0.687906022828793	10.818318371976	9.11214451968603e-23	1.64626077655661e-20	41.0274409426275	NAP1L3
ENSG00000182916	1.45265625904639	0.163189492968872	10.8167165542484	9.2226188229699e-23	1.65093338049347e-20	41.0155867295434	TCEAL7
ENSG00000184838	1.3525081617305	0.466486140533074	10.7741865003869	1.26972731256867e-22	2.25226539298544e-20	40.7010839090504	PRR16
ENSG00000130635	1.76625453491008	5.15766439807393	10.7042954379225	2.14516401649506e-22	3.7708504765632e-20	40.1852652460788	COL5A1
ENSG00000102452	1.92320044260726	-1.29014675807004	10.6862325239352	2.45601892350098e-22	4.27873582458492e-20	40.052162626907	NALCN
ENSG00000119699	1.28680043652072	3.31004890111673	10.67328088938	2.70613569202185e-22	4.67275394891419e-20	39.9567771288375	TGFB3
ENSG00000112769	1.24213364841649	3.61842642408949	10.6631566842762	2.91917079935996e-22	4.99639128395715e-20	39.8822458400422	LAMA4
ENSG00000100234	1.58311000380531	6.27162145642802	10.6525895716094	3.15934223502208e-22	5.36044223389137e-20	39.8044830169885	TIMP3
ENSG00000182534	1.19320752660975	5.91583377192996	10.6354624063696	3.59106383994889e-22	6.04041703836921e-20	39.6785082710275	MXRA7
ENSG00000169826	0.813664875737166	3.27717235963035	10.6288244050291	3.77375136656316e-22	6.29345612516071e-20	39.6297051174748	CSGALNACT2
ENSG00000196639	1.12614872727586	1.79885745911673	10.6268362929646	3.83024599091357e-22	6.33353896395811e-20	39.6150906432822	HRH1
ENSG00000178033	1.41906047092393	-0.783266670311284	10.6211359108323	3.9969387840735e-22	6.55363609704556e-20	39.5731934031312	CALHM5
ENSG00000183876	1.57312214742733	0.183127264486381	10.6097120054078	4.35304298725043e-22	7.0780478972692e-20	39.4892551028111	ARSI
ENSG00000091972	1.18110519494998	2.1160490670428	10.6085483920693	4.39104120423981e-22	7.08082611381216e-20	39.4807073058654	CD200
ENSG00000105137	1.1918667271204	1.87108395210895	10.6016162486167	4.62435226042849e-22	7.39593125454759e-20	39.4297919755376	SYDE1
ENSG00000123610	1.6488710799051	1.76017083441634	10.5974369800207	4.77093018999026e-22	7.56832437943821e-20	39.3991022718453	TNFAIP6
ENSG00000041982	2.34475712615766	5.23636464596498	10.5930148653403	4.93867336614633e-22	7.77124150969735e-20	39.3651528910532	TNC
ENSG00000122861	2.08421600837944	5.91076745479767	10.583518552593	5.29324286588963e-22	8.26254038393908e-20	39.2969288601682	PLAU
ENSG00000259571	3.77651298258348	-7.75875548354861	10.5801565728172	5.42771228140112e-22	8.40520016148401e-20	39.2722568597603	BLID
ENSG00000169554	1.21612709676575	2.97072482337354	10.5639739299965	6.12407639368093e-22	9.40889595224428e-20	39.1535429525981	ZEB2
ENSG00000121440	1.41456071993835	1.55297851642023	10.5421300258676	7.20701373111367e-22	1.09861915563664e-19	38.9934119425381	PDZRN3
ENSG00000107796	1.37652980437078	7.26334817509339	10.5048385102257	9.51366999545237e-22	1.43899789884703e-19	38.7203417811922	ACTA2
ENSG00000165124	1.80041658832558	0.112799596828794	10.4976875614134	1.00335320277598e-21	1.50595597635114e-19	38.6680222356416	SVEP1
ENSG00000119681	1.49050908868339	4.31715898568483	10.4852380334311	1.10069127096718e-21	1.63944183810013e-19	38.5769697542111	LTBP2
ENSG00000172986	1.55209212487712	1.46035038822568	10.4770013573918	1.17019867161057e-21	1.72976640003525e-19	38.5167526212718	GXYLT2
ENSG00000183580	1.34341619296694	0.896221622070038	10.4698490572167	1.23408738797108e-21	1.81048970782644e-19	38.4644785409758	FBXL7
ENSG00000204291	1.80576455883673	3.05750869989883	10.4493484230294	1.43709047835298e-21	2.09257532937488e-19	38.3147246247374	COL15A1
ENSG00000142173	1.57620989874439	6.80978651242802	10.4239114948185	1.73570922289391e-21	2.50867839682266e-19	38.1290759627039	COL6A2
ENSG00000168386	1.43095758125158	3.77185751666148	10.4128145796929	1.88461189219369e-21	2.70386376768259e-19	38.0481435484051	FILIP1L
ENSG00000172935	1.58437399893005	1.0754755858249	10.3950410129699	2.15001836325128e-21	3.06212834334008e-19	37.9185895009762	MRGPRF
ENSG00000143226	1.38375138499547	5.35451368859922	10.3812879156689	2.38063259105561e-21	3.36600747222297e-19	37.8184029302543	FCGR2A
ENSG00000113319	1.33349694169283	0.757985158501946	10.3669100065092	2.6480613924828e-21	3.71719236619599e-19	37.7137226074213	RASGRF2
ENSG00000166073	1.52141529478634	1.47025134410895	10.3610697977486	2.76503983036823e-21	3.8536755121532e-19	37.6712190923914	GPR176
ENSG00000145423	2.33747283576334	5.22431109806615	10.3546917073231	2.90346811531021e-21	4.01790566425056e-19	37.6232264897358	SFRP2
ENSG00000103742	1.51846835736925	-0.598512471645914	10.3262235887239	3.57788795619947e-21	4.91632040854676e-19	37.4178215806122	IGDCC4
ENSG00000106819	1.88080775361598	3.08508318359922	10.2962505939712	4.46455797426723e-21	6.05575425910399e-19	37.2001428796529	ASPN
ENSG00000086991	1.44047533563881	1.22369587638911	10.2961100847015	4.4691913351321e-21	6.05575425910399e-19	37.1991230480644	NOX4
ENSG00000173706	1.41347924336556	3.10963676285603	10.2811236560354	4.99185665411533e-21	6.71731772655851e-19	37.0903830546464	HEG1
ENSG00000143387	1.55381002238651	5.23530865496887	10.2774445900147	5.12919957323168e-21	6.85485904608881e-19	37.0636981822161	CTSK
ENSG00000265107	1.38848549162513	2.95977669118677	10.2659188176561	5.58426963040835e-21	7.41226319921958e-19	36.9801255784113	GJA5
ENSG00000196569	1.32359002989208	1.47549563625292	10.2585587824309	5.8956489779282e-21	7.77269613900913e-19	36.92677889732	LAMA2
ENSG00000204262	1.69221343657813	4.43897965624903	10.2574221582857	5.94525149909933e-21	7.78548639264604e-19	36.9185418912094	COL5A2
ENSG00000179954	1.55935894967546	2.10302592601946	10.2535219388157	6.11863499998605e-21	7.95912040798185e-19	36.8902802718396	SSC5D
ENSG00000183671	2.69458443600975	-2.28522666891829	10.2346662913141	7.03044550281053e-21	9.08463924839994e-19	36.7537126081083	CMKLR2
ENSG00000133110	1.71037796881105	6.06468858562257	10.2292154672025	7.31836771957094e-21	9.38316236696419e-19	36.714253007736	POSTN
ENSG00000167460	0.925948234112771	7.7945175897821	10.2284884561632	7.35764576745347e-21	9.38316236696419e-19	36.708990696752	TPM4
ENSG00000166130	0.797335859189626	3.59631138178599	10.2273420239756	7.42001019404282e-21	9.401249279621e-19	36.7006928161431	IKBIP
ENSG00000101463	2.0238292409487	-0.396940411066148	10.2013349396707	8.98493529755718e-21	1.1310584356512e-18	36.5125585572874	SYNDIG1
ENSG00000145147	1.46536786781935	1.39547800553696	10.1802559965463	1.04909036336078e-20	1.31216994678818e-18	36.360222619501	SLIT2
ENSG00000164694	2.21410900979282	1.61742677929961	10.1543033359976	1.26938143990009e-20	1.57759048760067e-18	36.1728482224602	FNDC1
ENSG00000140682	1.17042068080887	3.76117575590272	10.1502956754566	1.30727600614589e-20	1.61260593032161e-18	36.143931632428	TGFB1I1
ENSG00000135272	1.13011354560363	4.01180563057977	10.1495877890834	1.31408539832481e-20	1.61260593032161e-18	36.1388245045443	MDFIC
ENSG00000162493	1.69520071373014	3.42252219245914	10.1437487661722	1.37161510301442e-20	1.67268461812609e-18	36.0967039922472	PDPN
ENSG00000172061	2.49690699712961	1.12231946443969	10.1384436830799	1.42605224901101e-20	1.72826903619272e-18	36.0584440869443	LRRC15
ENSG00000131171	0.815890817085705	5.97456631629183	10.1328024199632	1.4862974562069e-20	1.79016271392031e-18	36.0177690519104	SH3BGRL
ENSG00000115935	1.04823758429065	4.28040163061479	10.1230272521671	1.59674210836651e-20	1.91138846738941e-18	35.9473103700974	WIPF1
ENSG00000161681	2.19617498265261	-2.56208720811284	10.1192445669599	1.64163798486438e-20	1.95314880248011e-18	35.92005287101	SHANK1
ENSG00000165617	1.62645268817315	1.20635266440856	10.1148310028428	1.69561055674002e-20	2.0051365565522e-18	35.888254867053	DACT1
ENSG00000118473	1.39591630407189	0.618142955762646	10.0977830799768	1.92117514610233e-20	2.25819093076799e-18	35.7654871941051	SGIP1
ENSG00000182492	1.32024531631857	7.78794781928016	10.0922258635692	2.00096695657026e-20	2.33789624291012e-18	35.7254871112676	BGN
ENSG00000106624	1.52014901739767	6.50918992223736	10.0798298156806	2.19102289138236e-20	2.54471658670551e-18	35.6362962594368	AEBP1
ENSG00000107731	1.26370348267745	2.61799206596498	10.0704962354776	2.34587531668793e-20	2.70844492184704e-18	35.5691714209127	UNC5B
ENSG00000106511	1.84240772085865	0.35564304051751	10.0689785401711	2.37206399949458e-20	2.72257133871401e-18	35.5582590670115	MEOX2
ENSG00000178860	1.3801379164656	1.895207786607	10.0543780059201	2.63933401602159e-20	3.01161902459727e-18	35.4533164202559	MSC
ENSG00000112210	1.13010422467909	2.4642180609105	10.0462107790776	2.8016845042476e-20	3.17828302598135e-18	35.3946425596231	RAB23
ENSG00000149557	1.12310538822881	2.15717588646303	10.0370595274531	2.99541554603529e-20	3.37841318695032e-18	35.3289240259069	FEZ1
ENSG00000133121	1.01722238397935	1.31892956947082	10.0340350861638	3.06232640636865e-20	3.43402947362443e-18	35.3072101210668	STARD13
ENSG00000113578	1.61140006414771	0.241443582400778	10.0235279910784	3.30653786796311e-20	3.66583244133724e-18	35.2317968451273	FGF1
ENSG00000185972	2.1977355801061	-3.8182842295214	10.023524840347	3.30661392822547e-20	3.66583244133724e-18	35.2317742363404	CCIN
ENSG00000106809	2.67366586971615	-0.236399405046693	10.0144909745918	3.5320065511746e-20	3.89358823878637e-18	35.1669624478343	OGN
ENSG00000134531	1.3050932119148	5.69430606819844	9.99793002474944	3.98558812841329e-20	4.36892109896629e-18	35.0482153914713	EMP1
ENSG00000117519	1.06199629031615	6.49769030898054	9.98893752985313	4.25567362676265e-20	4.63892200030127e-18	34.9837725581719	CNN3
ENSG00000164543	1.07893227206874	4.42230174880934	9.98208089627472	4.4737672485311e-20	4.84956369740771e-18	34.9346530428502	STK17A
ENSG00000115232	1.35469023485514	1.85507960377043	9.96917381851369	4.91489462077639e-20	5.2983107094248e-18	34.8422296550621	ITGA4
ENSG00000123500	2.27132907010526	4.07038500637354	9.96574395520607	5.03921917410294e-20	5.40248596291739e-18	34.8176783806377	COL10A1
ENSG00000128606	1.52004747809993	0.938563253027237	9.95977357444393	5.26313375921234e-20	5.61170851965853e-18	34.7749507422947	LRRC17
ENSG00000164188	1.92734554150818	-2.5139469596965	9.95551481182736	5.42887270612382e-20	5.74248860514938e-18	34.7444793831182	RANBP3L
ENSG00000122707	1.14968568835914	1.4560529185642	9.95511612727304	5.44465145527181e-20	5.74248860514938e-18	34.7416270980702	RECK
ENSG00000102359	1.75806304990269	3.45225400936576	9.94038047210488	6.06095456597108e-20	6.33111557406627e-18	34.6362401390736	SRPX2
ENSG00000100097	1.29979880663459	9.1412610250895	9.94022885122938	6.06764356473141e-20	6.33111557406627e-18	34.6351561310617	LGALS1
ENSG00000163520	1.56723627228302	3.66072644256031	9.93166064804773	6.45781214620921e-20	6.6948088209041e-18	34.573909985195	FBLN2
ENSG00000137573	1.69901921344501	5.06309084083268	9.93108665120548	6.48482404238866e-20	6.6948088209041e-18	34.5698078511189	SULF1
ENSG00000136859	1.38096741907934	3.97899032865369	9.9287012310428	6.59828870990689e-20	6.77609522672122e-18	34.5527613008657	ANGPTL2
ENSG00000101955	1.59729149700552	2.02835149720233	9.92670707774083	6.69465527423775e-20	6.83906354507471e-18	34.5385121947265	SRPX
ENSG00000145431	1.25083631857444	3.78794134912062	9.92241442516429	6.90686877558861e-20	7.01910539319192e-18	34.5078436118938	PDGFC
ENSG00000173918	1.34320782151811	3.05549660628794	9.9111157156497	7.49794024911614e-20	7.58030104356239e-18	34.4271489135637	C1QTNF1
ENSG00000136040	1.19780021326702	2.35134174220234	9.88597433873536	8.99973172766655e-20	9.05168894176442e-18	34.2477379206022	PLXNC1
ENSG00000163431	1.45235688868884	1.69567950745525	9.8831809108975	9.1840389444251e-20	9.18969066069859e-18	34.2278163599186	LMOD1
ENSG00000142871	1.41626970580209	5.93044476703502	9.86962860234114	1.0132851534275e-19	1.00873570988149e-17	34.1312027758913	CCN1
ENSG00000071282	1.05012959019193	4.58791913498443	9.85677730599667	1.11223726650932e-19	1.10162302254466e-17	34.0396416611451	LMCD1
ENSG00000101825	1.77290961970265	3.30505462128405	9.84179720659635	1.23975891341724e-19	1.22172605649481e-17	33.9329813427668	MXRA5
ENSG00000106034	1.41919248183885	0.950229798424124	9.84062842954675	1.2502989330594e-19	1.22592124531934e-17	33.9246625694664	CPED1
ENSG00000142156	1.46080136737883	6.2935146541712	9.83264650476891	1.32469983224963e-19	1.29237715634274e-17	33.8678631285794	COL6A1
ENSG00000161791	0.930400105850356	2.75453867583268	9.82848177217256	1.36525024488161e-19	1.32531158100149e-17	33.8382351271171	FMNL3
ENSG00000244486	1.44541790765287	2.04953124429572	9.81356681415779	1.52085563210079e-19	1.46905619275003e-17	33.7321763961846	SCARF2
